teacher_policy,split,episode_id,step_id,selected_action_id,selected_action_name,teacher_score,teacher_margin,predicted_delay,predicted_energy,predicted_reward,deadline_met,semantic_target,semantic_match,priority_score,semantic_confidence,state_snr_norm,state_task_size_norm,state_cpu_cycles_norm,state_battery_norm,state_edge_load_norm,state_edge_energy_norm,prior_local,prior_edge_25,prior_edge_50,prior_edge_75,prior_edge_full,prior_cloud
teacher_latency_greedy,train,12,10,2,edge_50,0.733929,-0.190085,0.652902,0.066635,125.374186,1,edge,1,0.922626,0.935427,1.0,0.556072,0.123356,0.999468,0.133542,0.999479,0.010762,0.151076,0.244619,0.29139,0.29139,0.010762
teacher_latency_greedy,train,39,29,3,edge_75,0.40609,0.0,0.306993,0.038264,108.39301,1,edge,1,0.158592,0.573475,1.0,0.861576,0.057918,0.998462,0.032865,0.999492,0.071088,0.157109,0.214456,0.24313,0.24313,0.071088
teacher_latency_greedy,train,18,1,4,edge_100,0.905297,-0.171712,0.888032,0.019241,82.714987,1,local,0,0.572728,0.612676,1.0,0.710033,0.167166,0.99994,0.06,0.999787,0.67723,0.064554,0.064554,0.064554,0.064554,0.064554
teacher_latency_greedy,train,32,6,3,edge_75,3.308556,0.0,1.883166,0.132273,22.68942,0,edge,1,0.331281,0.558231,1.0,0.491231,0.487321,0.999682,0.033082,0.999966,0.073628,0.157363,0.213186,0.241097,0.241097,0.073628
teacher_latency_greedy,train,7,25,5,cloud,0.987386,0.735232,0.986751,0.001869,34.34794,1,edge,0,0.436137,0.580127,1.0,0.063796,0.441506,0.998658,0.080661,0.999224,0.069979,0.156998,0.215011,0.244017,0.244017,0.069979
teacher_latency_greedy,train,31,46,5,cloud,4.048726,1.157911,1.467196,0.000871,-2.844453,0,cloud,1,0.321685,0.606896,1.0,0.055736,0.682727,0.99757,0.167159,0.99814,0.065517,0.065517,0.065517,0.065517,0.065517,0.672413
teacher_latency_greedy,train,24,3,3,edge_75,2.005389,0.0,1.963272,0.141544,52.627577,1,edge,1,0.518162,0.505285,1.0,0.842212,0.504105,0.999836,0.0492,0.999928,0.082453,0.158245,0.208774,0.234038,0.234038,0.082453
teacher_latency_greedy,train,21,19,5,cloud,1.008412,0.750248,1.007068,0.004027,31.542891,1,local,0,0.243827,0.673671,1.0,0.160173,0.449507,0.998985,0.049742,0.999311,0.728059,0.054388,0.054388,0.054388,0.054388,0.054388
teacher_latency_greedy,train,0,49,4,edge_100,4.287697,-0.631999,2.793755,0.02227,-52.247663,0,cloud,0,0.780799,0.662801,1.0,0.661084,0.547168,0.997204,0.272782,0.99626,0.0562,0.0562,0.0562,0.0562,0.0562,0.719001
teacher_latency_greedy,train,26,13,0,local,1.148081,-0.675503,0.998081,0.099808,89.581443,1,local,1,0.348524,0.896209,1.0,0.31676,0.099808,0.999308,0.068247,0.999951,0.913508,0.017298,0.017298,0.017298,0.017298,0.017298
teacher_latency_greedy,train,26,32,2,edge_50,0.208812,-0.056443,0.126719,0.011015,106.03295,1,cloud,0,0.859998,0.931924,1.0,0.054149,0.020127,0.998274,0.025996,0.999101,0.011346,0.011346,0.011346,0.011346,0.011346,0.94327
teacher_latency_greedy,train,11,7,0,local,1.009263,-0.547417,0.859263,0.085926,91.271034,1,local,1,0.176127,0.758893,1.0,0.63833,0.085926,0.999631,0.0492,0.999945,0.799077,0.040185,0.040185,0.040185,0.040185,0.040185
teacher_latency_greedy,train,20,35,1,edge_25,0.371927,-0.159454,0.250329,0.023805,129.733421,1,edge,1,0.95777,0.759924,1.0,0.254664,0.029365,0.998087,0.0,1.0,0.040013,0.154001,0.229994,0.26799,0.26799,0.040013
teacher_latency_greedy,train,25,45,5,cloud,2.056741,1.646424,2.053609,0.019976,-44.776799,1,edge,0,0.497798,0.883536,1.0,0.983729,0.956829,0.997573,0.12144,0.998025,0.019411,0.151941,0.240295,0.284471,0.284471,0.019411
teacher_latency_greedy,train,21,40,0,local,0.374894,-0.15883,0.224894,0.022489,117.200438,1,local,1,0.448322,0.773033,1.0,0.360094,0.022489,0.997847,0.076749,0.998362,0.810861,0.037828,0.037828,0.037828,0.037828,0.037828
teacher_latency_greedy,train,21,31,1,edge_25,1.170159,-0.581267,1.057377,0.104923,94.125294,1,edge,1,0.804951,0.894149,1.0,0.038602,0.139547,0.998338,0.114046,0.998796,0.017642,0.151764,0.241179,0.285886,0.285886,0.017642
teacher_latency_greedy,train,23,17,5,cloud,1.410121,4.696542,1.406616,0.014915,12.316017,1,local,0,0.991351,0.655748,1.0,0.513275,0.638393,0.999092,0.141965,0.999382,0.713123,0.057375,0.057375,0.057375,0.057375,0.057375
teacher_latency_greedy,train,10,39,3,edge_75,1.579223,0.0,1.540616,0.1033,75.732673,1,edge,1,0.948601,0.565115,1.0,0.22992,0.401359,0.997933,0.017984,0.999224,0.072481,0.157248,0.21376,0.242015,0.242015,0.072481
teacher_latency_greedy,train,9,38,1,edge_25,0.546416,-0.260699,0.430152,0.041569,116.764029,1,edge,1,0.686534,0.730907,1.0,0.146296,0.05363,0.997936,0.066134,0.998873,0.044849,0.154485,0.227576,0.264121,0.264121,0.044849
teacher_latency_greedy,train,22,44,5,cloud,0.889572,3.008879,0.889073,0.001308,28.426849,1,local,0,0.282722,0.860656,1.0,0.076212,0.393228,0.997701,0.079418,0.999502,0.88388,0.023224,0.023224,0.023224,0.023224,0.023224
teacher_latency_greedy,train,33,15,5,cloud,0.768091,2.347353,0.761942,0.013033,47.538868,1,cloud,1,0.759106,0.844443,1.0,0.591721,0.317938,0.999174,0.128721,0.999096,0.025926,0.025926,0.025926,0.025926,0.025926,0.870369
teacher_latency_greedy,train,32,8,3,edge_75,1.884691,0.0,1.844261,0.128806,53.977428,1,edge,1,0.203395,0.675268,1.0,0.426113,0.477885,0.999566,0.071444,0.999674,0.054122,0.155412,0.222939,0.256702,0.256702,0.054122
teacher_latency_greedy,train,27,42,5,cloud,0.954784,0.705949,0.954023,0.002158,27.256337,1,local,0,0.231951,0.934699,1.0,0.071489,0.424853,0.997729,0.069524,0.998594,0.945583,0.010883,0.010883,0.010883,0.010883,0.010883
teacher_latency_greedy,train,0,13,3,edge_75,2.246411,0.0,2.201447,0.167927,30.510648,1,local,0,0.971838,0.633519,1.0,0.995468,0.560211,0.9993,0.073426,0.999921,0.694599,0.06108,0.06108,0.06108,0.06108,0.06108
teacher_latency_greedy,train,18,15,2,edge_50,0.281551,-0.062942,0.189693,0.019598,112.570409,1,cloud,0,0.975485,0.635256,1.0,0.233937,0.032003,0.999183,0.106615,0.998985,0.060791,0.060791,0.060791,0.060791,0.060791,0.696047
teacher_latency_greedy,train,4,7,5,cloud,3.726489,1.172121,1.512988,0.018491,-57.567458,0,cloud,1,0.843241,0.6994,1.0,0.859652,0.688003,0.99962,0.049372,0.999637,0.0501,0.0501,0.0501,0.0501,0.0501,0.7495
teacher_latency_greedy,train,6,35,1,edge_25,1.085592,-0.550072,0.971482,0.095607,93.508056,1,edge,1,0.344348,0.819428,1.0,0.195505,0.125676,0.998146,0.122862,0.998779,0.030095,0.15301,0.234952,0.275924,0.275924,0.030095
teacher_latency_greedy,train,34,40,2,edge_50,0.32008,-0.050635,0.221673,0.024365,92.029322,1,cloud,0,0.217055,0.765541,1.0,0.548913,0.037139,0.997881,0.129076,0.998726,0.039076,0.039076,0.039076,0.039076,0.039076,0.804618
teacher_latency_greedy,train,1,12,1,edge_25,2.952074,-1.477769,2.839396,0.281621,1.946798,1,cloud,0,0.674694,0.671461,1.0,0.132353,0.3749,0.999259,0.22894,0.998173,0.054756,0.054756,0.054756,0.054756,0.054756,0.726218
teacher_latency_greedy,train,33,1,2,edge_50,1.101852,-0.272542,1.02399,0.102963,105.315786,1,edge,1,0.882292,0.89518,1.0,0.3606,0.198356,0.999949,0.0,1.0,0.01747,0.151747,0.241265,0.286024,0.286024,0.01747
teacher_latency_greedy,train,20,0,2,edge_50,0.503781,-0.078161,0.403197,0.051289,115.33245,1,edge,1,0.943518,0.604451,1.0,0.538201,0.076487,1.0,0.0,1.0,0.065925,0.156592,0.217038,0.24726,0.24726,0.065925
teacher_latency_greedy,train,11,36,5,cloud,1.479147,5.544971,1.472561,0.028866,18.228202,1,cloud,1,0.580394,0.723696,1.0,0.80412,0.657415,0.998081,0.162636,0.999062,0.046051,0.046051,0.046051,0.046051,0.046051,0.769747
teacher_latency_greedy,train,30,44,5,cloud,3.875891,1.504679,1.897447,0.02285,-37.404983,0,edge,0,0.198752,0.631298,1.0,0.969432,0.875874,0.997602,0.046383,0.997712,0.06145,0.156145,0.219275,0.25084,0.25084,0.06145
teacher_latency_greedy,train,41,3,3,edge_75,3.947305,0.0,2.607328,0.178656,-8.299852,0,edge,1,0.596681,0.855525,1.0,0.356758,0.682425,0.999844,0.0,1.0,0.024079,0.152408,0.23796,0.280737,0.280737,0.024079
teacher_latency_greedy,train,38,45,1,edge_25,0.302182,-0.136803,0.179669,0.016342,132.533723,1,edge,1,0.838016,0.839069,1.0,0.230454,0.020008,0.997644,0.080764,0.998907,0.026822,0.152682,0.236589,0.278542,0.278542,0.026822
teacher_latency_greedy,train,21,17,0,local,0.68581,-0.381145,0.53581,0.053581,110.077734,1,local,1,0.706773,0.719378,1.0,0.361064,0.053581,0.999092,0.073977,0.999311,0.766148,0.04677,0.04677,0.04677,0.04677,0.04677
teacher_latency_greedy,train,29,44,0,local,0.585485,-0.302431,0.435485,0.043548,97.761273,1,local,1,0.344707,0.622479,1.0,0.734068,0.043548,0.997627,0.054225,0.997493,0.685399,0.06292,0.06292,0.06292,0.06292,0.06292
teacher_latency_greedy,train,36,41,3,edge_75,1.560465,0.0,1.521929,0.102014,79.423856,1,edge,1,0.927643,0.760883,1.0,0.118034,0.397089,0.997788,0.01506,0.999649,0.039853,0.153985,0.230074,0.268118,0.268118,0.039853
teacher_latency_greedy,train,39,32,5,cloud,1.263469,0.942208,1.258804,0.017475,36.234789,1,cloud,1,0.413549,0.911549,1.0,0.437876,0.561927,0.998285,0.167665,0.999186,0.014742,0.014742,0.014742,0.014742,0.014742,0.926291
teacher_latency_greedy,train,31,5,3,edge_75,1.174206,0.0,1.131447,0.081491,99.807838,1,edge,1,0.899603,0.719987,1.0,0.719165,0.285871,0.999745,0.0,1.0,0.046669,0.154667,0.226666,0.262665,0.262665,0.046669
teacher_latency_greedy,train,1,26,0,local,0.792341,-0.428941,0.642341,0.064234,107.376118,1,local,1,0.787745,0.845307,1.0,0.984601,0.064234,0.998432,0.217572,0.997216,0.871089,0.025782,0.025782,0.025782,0.025782,0.025782
teacher_latency_greedy,train,5,3,5,cloud,1.440402,1.110847,1.438903,0.006624,32.939772,1,cloud,1,0.82693,0.755088,1.0,0.335063,0.662828,0.999833,0.06,0.999668,0.040819,0.040819,0.040819,0.040819,0.040819,0.795907
teacher_latency_greedy,train,0,9,1,edge_25,2.064665,-1.004593,1.949839,0.195531,25.816881,1,cloud,0,0.629596,0.749265,1.0,0.456971,0.255427,0.999534,0.0,1.0,0.041789,0.041789,0.041789,0.041789,0.041789,0.791054
teacher_latency_greedy,train,24,23,0,local,0.339421,-0.079084,0.189421,0.018942,123.559108,1,local,1,0.647047,0.760699,1.0,0.631992,0.018942,0.998779,0.039196,0.998944,0.800583,0.039883,0.039883,0.039883,0.039883,0.039883
teacher_latency_greedy,train,0,18,1,edge_25,2.690433,-1.347357,2.57773,0.255626,21.973608,1,edge,1,0.497652,0.572712,1.0,0.053646,0.340221,0.999021,0.094693,0.999437,0.071215,0.157121,0.214393,0.243028,0.243028,0.071215
teacher_latency_greedy,train,9,25,2,edge_50,1.400537,-0.344764,1.322512,0.134401,83.738979,1,edge,1,0.291479,0.879097,1.0,0.28057,0.25838,0.998628,0.069777,0.999037,0.02015,0.152015,0.239925,0.28388,0.28388,0.02015
teacher_latency_greedy,train,26,22,3,edge_75,1.32997,0.0,1.283445,0.099602,76.144895,1,edge,1,0.151996,0.685172,1.0,0.778747,0.321128,0.998802,0.115966,0.999294,0.052471,0.155247,0.223764,0.258023,0.258023,0.052471
teacher_latency_greedy,train,27,30,5,cloud,1.875676,7.421265,1.874193,0.008687,1.094017,1,local,0,0.745165,0.658525,1.0,0.279258,0.878409,0.998369,0.219906,0.998843,0.715438,0.056912,0.056912,0.056912,0.056912,0.056912
teacher_latency_greedy,train,10,31,5,cloud,1.777454,1.404174,1.774089,0.018366,-27.85643,1,edge,0,0.977775,0.774864,1.0,0.999451,0.818679,0.998343,0.087978,0.999224,0.037523,0.153752,0.231239,0.269982,0.269982,0.037523
teacher_latency_greedy,train,36,5,3,edge_75,0.546798,0.0,0.483807,0.045381,131.010263,1,edge,1,0.624872,0.929194,1.0,0.841529,0.108066,0.999736,0.027127,0.999952,0.011801,0.15118,0.2441,0.290559,0.290559,0.011801
teacher_latency_greedy,train,32,21,2,edge_50,0.762455,-0.176325,0.680192,0.070926,74.146467,1,cloud,0,0.396481,0.887442,1.0,0.427376,0.129329,0.998866,0.167566,0.998925,0.01876,0.01876,0.01876,0.01876,0.01876,0.906202
teacher_latency_greedy,train,11,27,5,cloud,1.535545,4.493186,1.53035,0.023941,15.868818,1,cloud,1,0.59579,0.785437,1.0,0.725376,0.691234,0.998561,0.061254,0.99946,0.03576,0.03576,0.03576,0.03576,0.03576,0.821198
teacher_latency_greedy,train,24,33,5,cloud,1.016379,2.97352,1.01163,0.013989,-2.250643,1,edge,0,0.265813,0.845653,1.0,0.615169,0.441826,0.998255,0.065387,0.998923,0.025724,0.152572,0.237138,0.27942,0.27942,0.025724
teacher_latency_greedy,train,27,10,5,cloud,2.95161,1.276237,1.644907,0.023374,-44.72839,0,local,0,0.52784,0.567119,1.0,0.818312,0.749079,0.99945,0.067471,0.999698,0.639266,0.072147,0.072147,0.072147,0.072147,0.072147
teacher_latency_greedy,train,30,0,3,edge_75,4.687712,0.0,2.417998,0.16637,31.521292,0,edge,1,0.167575,0.920249,1.0,0.464783,0.635681,1.0,0.0,1.0,0.013292,0.151329,0.243354,0.289367,0.289367,0.013292
teacher_latency_greedy,train,18,1,4,edge_100,0.905297,-0.171712,0.888032,0.019241,82.714987,1,local,0,0.572728,0.612676,1.0,0.710033,0.167166,0.99994,0.06,0.999787,0.67723,0.064554,0.064554,0.064554,0.064554,0.064554
teacher_latency_greedy,train,21,3,0,local,0.783442,-0.472176,0.633442,0.063344,109.00976,1,local,1,0.831697,0.935949,1.0,0.11065,0.063344,0.999844,0.0492,0.999979,0.946624,0.010675,0.010675,0.010675,0.010675,0.010675
teacher_latency_greedy,train,18,1,4,edge_100,0.905297,-0.171712,0.888032,0.019241,82.714987,1,local,0,0.572728,0.612676,1.0,0.710033,0.167166,0.99994,0.06,0.999787,0.67723,0.064554,0.064554,0.064554,0.064554,0.064554
teacher_latency_greedy,train,6,45,1,edge_25,1.02219,-0.511255,0.909007,0.088778,89.84649,1,edge,1,0.68049,0.647334,1.0,0.078912,0.117657,0.997616,0.069029,0.998644,0.058778,0.155878,0.220611,0.252978,0.252978,0.058778
teacher_latency_greedy,train,37,36,2,edge_50,0.92755,-0.199335,0.843909,0.091869,97.401924,1,edge,1,0.132403,0.702053,1.0,0.506487,0.164756,0.998029,0.133319,0.9982,0.049658,0.154966,0.225171,0.260274,0.260274,0.049658
teacher_latency_greedy,val,42,0,3,edge_75,0.497437,0.0,0.410473,0.050317,106.862229,1,edge,1,0.269787,0.516913,1.0,0.888862,0.086788,1.0,0.0,1.0,0.080515,0.158051,0.209743,0.235588,0.235588,0.080515
teacher_latency_greedy,val,42,1,5,cloud,1.785699,1.405201,1.784214,0.008259,-0.875082,1,edge,0,0.2464,0.687302,1.0,0.195503,0.833848,0.999945,0.06,0.999948,0.052116,0.155212,0.223942,0.258307,0.258307,0.052116
teacher_latency_greedy,val,42,2,5,cloud,0.709161,0.47337,0.703869,0.010289,35.456757,1,local,0,0.321508,0.837837,1.0,0.257459,0.291646,0.999894,0.0492,0.999948,0.864864,0.027027,0.027027,0.027027,0.027027,0.027027
teacher_latency_greedy,val,42,3,5,cloud,1.605621,5.981685,1.600122,0.026526,-6.158315,1,local,0,0.572941,0.916852,1.0,0.688329,0.723535,0.999843,0.040344,0.999948,0.93071,0.013858,0.013858,0.013858,0.013858,0.013858
teacher_latency_greedy,val,42,4,5,cloud,1.655946,1.25589,1.649496,0.031938,-1.989335,1,local,0,0.196025,0.630979,1.0,0.740758,0.742811,0.99979,0.033082,0.999948,0.692483,0.061503,0.061503,0.061503,0.061503,0.061503
teacher_latency_greedy,val,42,5,2,edge_50,1.109152,-0.269963,1.02968,0.105871,84.787672,1,edge,1,0.823257,0.661845,1.0,0.277114,0.199828,0.999737,0.027127,0.999948,0.056359,0.155636,0.22182,0.254913,0.254913,0.056359
teacher_latency_greedy,val,42,6,5,cloud,1.412339,1.099587,1.411131,0.005236,31.745532,1,cloud,1,0.253392,0.71305,1.0,0.125407,0.650329,0.999677,0.082244,0.999868,0.047825,0.047825,0.047825,0.047825,0.047825,0.760875
teacher_latency_greedy,val,42,7,5,cloud,0.69202,0.470648,0.689679,0.00453,50.38699,1,cloud,1,0.201613,0.621651,1.0,0.111618,0.290309,0.999626,0.06744,0.999868,0.063058,0.063058,0.063058,0.063058,0.063058,0.684709
teacher_latency_greedy,val,42,8,5,cloud,0.747653,0.46225,0.734496,0.025583,33.812162,1,local,0,0.208636,0.502575,1.0,0.584683,0.291665,0.999576,0.055301,0.999868,0.585479,0.082904,0.082904,0.082904,0.082904,0.082904
teacher_latency_greedy,val,42,9,5,cloud,1.372091,1.052769,1.369088,0.012456,24.368235,1,cloud,1,0.427588,0.675952,1.0,0.314151,0.622088,0.999523,0.045347,0.999868,0.054008,0.054008,0.054008,0.054008,0.054008,0.72996
teacher_latency_greedy,val,42,10,3,edge_75,2.380845,0.0,2.340948,0.162405,58.747335,1,edge,1,0.724464,0.930466,1.0,0.333679,0.610604,0.999472,0.037184,0.999868,0.011589,0.151159,0.244206,0.290729,0.290729,0.011589
teacher_latency_greedy,val,42,11,5,cloud,1.161671,3.821202,1.159504,0.007544,21.751317,1,edge,0,0.89004,0.681189,1.0,0.198781,0.522209,0.999406,0.090491,0.999502,0.053135,0.155314,0.223432,0.257492,0.257492,0.053135
teacher_latency_greedy,val,42,12,5,cloud,4.593157,1.568182,2.019597,0.037874,-53.28638,0,edge,0,0.173506,0.714476,1.0,0.877972,0.921925,0.999355,0.074203,0.999502,0.047587,0.154759,0.226206,0.26193,0.26193,0.047587
teacher_latency_greedy,val,42,13,3,edge_75,1.790043,0.0,1.74651,0.129613,61.430753,1,edge,1,0.379843,0.673189,1.0,0.541527,0.446601,0.999301,0.060846,0.999502,0.054468,0.155447,0.222766,0.256425,0.256425,0.054468
teacher_latency_greedy,val,42,14,3,edge_75,1.748401,0.0,1.701823,0.13425,65.671784,1,edge,1,0.585173,0.523314,1.0,0.910829,0.43234,0.999239,0.109894,0.999234,0.079448,0.157945,0.210276,0.236442,0.236442,0.079448
teacher_latency_greedy,val,42,15,3,edge_75,0.98664,0.0,0.947907,0.064218,99.586943,1,edge,1,0.116803,0.884513,1.0,0.061241,0.248691,0.999175,0.150113,0.998974,0.019248,0.151925,0.240376,0.284602,0.284602,0.019248
teacher_latency_greedy,val,42,16,4,edge_100,1.006699,-0.203008,0.995309,0.014504,77.655734,1,local,0,0.829741,0.696591,1.0,0.351219,0.191018,0.999119,0.183093,0.998825,0.747159,0.050568,0.050568,0.050568,0.050568,0.050568
teacher_latency_greedy,val,42,17,5,cloud,1.234165,3.601016,1.231385,0.010293,35.579021,1,cloud,1,0.824444,0.795904,1.0,0.241594,0.555399,0.999067,0.250136,0.998672,0.034016,0.034016,0.034016,0.034016,0.034016,0.82992
teacher_latency_greedy,val,42,18,5,cloud,1.019776,0.716338,1.011592,0.023581,42.069384,1,cloud,1,0.346777,0.913376,1.0,0.553788,0.432215,0.999016,0.205112,0.998672,0.014437,0.014437,0.014437,0.014437,0.014437,0.927814
teacher_latency_greedy,val,42,19,2,edge_50,0.553681,-0.143691,0.475787,0.046652,90.784163,1,cloud,0,0.172787,0.584189,1.0,0.080069,0.089837,0.998964,0.168191,0.998672,0.069302,0.069302,0.069302,0.069302,0.069302,0.653491
teacher_latency_greedy,val,42,20,3,edge_75,1.539471,0.0,1.495817,0.110941,85.634683,1,edge,1,0.69276,0.754854,1.0,0.500662,0.381207,0.998909,0.197917,0.998636,0.040858,0.154086,0.229571,0.267314,0.267314,0.040858
teacher_latency_greedy,val,42,21,5,cloud,1.991687,1.582781,1.99008,0.01002,-1.8718,1,edge,0,0.803028,0.532832,1.0,0.245303,0.93502,0.998848,0.222292,0.998408,0.077861,0.157786,0.211069,0.237711,0.237711,0.077861
teacher_latency_greedy,val,42,22,5,cloud,3.260885,1.268152,1.649066,0.029462,-42.95664,0,edge,0,0.472123,0.54332,1.0,0.710902,0.745071,0.998797,0.182279,0.998408,0.076113,0.157611,0.211943,0.239109,0.239109,0.076113
teacher_latency_greedy,val,42,23,5,cloud,5.177034,1.675144,2.108529,0.026711,-50.337704,0,edge,0,0.108835,0.830361,1.0,0.675799,0.977554,0.998744,0.149469,0.998408,0.028273,0.152827,0.235863,0.277381,0.277381,0.028273
teacher_latency_greedy,val,42,24,3,edge_75,2.743272,0.0,2.703046,0.189074,45.395821,1,edge,1,0.962009,0.890769,1.0,0.425611,0.705042,0.998691,0.122565,0.998408,0.018205,0.151821,0.240897,0.285436,0.285436,0.018205
teacher_latency_greedy,val,42,25,5,cloud,1.695337,1.33838,1.694795,0.00287,30.044101,1,cloud,1,0.775105,0.826466,1.0,0.072497,0.794527,0.998622,0.160503,0.997985,0.028922,0.028922,0.028922,0.028922,0.028922,0.855388
teacher_latency_greedy,val,42,26,3,edge_75,1.827627,0.0,1.779857,0.142299,67.531841,1,edge,1,0.870966,0.609876,1.0,0.904126,0.446823,0.998572,0.131612,0.997985,0.065021,0.156502,0.21749,0.247983,0.247983,0.065021
teacher_latency_greedy,val,42,27,3,edge_75,0.740942,0.0,0.689858,0.058015,109.527766,1,edge,1,0.400896,0.829401,1.0,0.50883,0.170354,0.998508,0.167922,0.997716,0.028433,0.152843,0.235783,0.277254,0.277254,0.028433
teacher_latency_greedy,val,42,28,5,cloud,0.77976,0.481582,0.765932,0.028104,35.41219,1,cloud,1,0.140079,0.516846,1.0,0.707934,0.304862,0.998452,0.197696,0.997614,0.080526,0.080526,0.080526,0.080526,0.080526,0.597371
teacher_latency_greedy,val,42,29,5,cloud,1.383134,1.078987,1.382397,0.003135,35.71768,1,cloud,1,0.272404,0.856643,1.0,0.072054,0.638063,0.998399,0.162111,0.997614,0.023893,0.023893,0.023893,0.023893,0.023893,0.880536
teacher_latency_greedy,val,42,30,5,cloud,0.755277,0.518772,0.751705,0.007579,47.356714,1,cloud,1,0.374892,0.592219,1.0,0.195831,0.318274,0.998349,0.132931,0.997614,0.067964,0.067964,0.067964,0.067964,0.067964,0.660182
teacher_latency_greedy,val,42,31,2,edge_50,0.75882,-0.191333,0.681084,0.067754,79.717618,1,cloud,0,0.373115,0.704847,1.0,0.11942,0.130739,0.998298,0.109003,0.997614,0.049192,0.049192,0.049192,0.049192,0.049192,0.754039
teacher_latency_greedy,val,42,32,5,cloud,1.575097,1.177895,1.566916,0.037934,-1.463175,1,edge,0,0.802993,0.669998,1.0,0.862019,0.695524,0.998241,0.149383,0.997562,0.055,0.1555,0.2225,0.256,0.256,0.055
teacher_latency_greedy,val,42,33,5,cloud,1.11251,0.801885,1.105798,0.021539,26.681315,1,local,0,0.532345,0.597982,1.0,0.496195,0.48136,0.998187,0.122494,0.997562,0.664985,0.067003,0.067003,0.067003,0.067003,0.067003
teacher_latency_greedy,val,42,34,5,cloud,2.477724,0.857353,1.127573,0.002174,-0.808837,0,edge,0,0.327621,0.552609,1.0,0.051303,0.511612,0.998135,0.100445,0.997562,0.074565,0.157457,0.212717,0.240348,0.240348,0.074565
teacher_latency_greedy,val,42,35,5,cloud,2.50702,0.942055,1.230072,0.005071,-23.416009,0,cloud,1,0.800974,0.795794,1.0,0.122335,0.559965,0.998085,0.082365,0.997562,0.034034,0.034034,0.034034,0.034034,0.034034,0.829829
teacher_latency_greedy,val,42,36,0,local,1.299826,-0.687675,1.149826,0.114983,88.008178,1,local,1,0.748263,0.797754,1.0,0.908101,0.114983,0.998034,0.067539,0.997562,0.831461,0.033708,0.033708,0.033708,0.033708,0.033708
teacher_latency_greedy,val,42,37,5,cloud,2.012014,7.261239,2.010206,0.011379,-29.881187,1,edge,0,0.10759,0.903382,1.0,0.259146,0.943724,0.997973,0.055382,0.997562,0.016103,0.15161,0.241949,0.287118,0.287118,0.016103
