task_id,device_id,arrival_time,deadline,data_size,cpu_cycles,priority,location_x,location_y,raw_location_x,raw_location_y,server_id,server_cpu_utilization,server_mem_utilization,execution_time_s,alibaba_duration_s,difficulty_score,reference_best_case_delay_s,deadline_window_proxy_s,edge_execution_anchor_s,target_edge_service_s,task_name,job_name,task_type_raw,service_class,field_source_arrival_time,field_source_location,field_source_execution_time,field_source_server_context,field_source_workload,field_proxy_deadline,field_proxy_data_size,field_proxy_cpu_cycles,field_proxy_priority,fusion_mode,decision_balance,service_class_mode,arrival_rank,mobility_rank,server_load_score,size_bits,cpu_norm_hint,size_norm_hint
458,3,142958.0,142958.51521810086,355,1006902165,0,570.3409688132353,740.8844387486317,41.891202,12.50254796,15,33.0,87.0,0.3880431652069092,8.0,0.54741,0.34862483390625004,0.5152181008583838,0.3880431652069092,0.503451082971096,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_38706,10,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09161832366473295,0.1037037037037037,0.519,2908160.0,0.6586018243363017,0.45302702948428425
459,1,143065.0,143065.13666875477,106,92228206,0,666.4247750649675,670.9192246533678,41.91019934,12.47700165,9,26.0,91.0,0.3014991283416748,2.0,0.245425,0.0454771029375,0.13666875477721965,0.3014991283416748,0.0922282064858079,R12_11,j_51490,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09181836367273455,0.1259259259259259,0.4875,868352.0,0.17056076008317317,0.1765209241245683
460,2,143075.0,143075.5129773196,2271,1222273606,3,702.9182152749523,769.7390290292118,41.91741469,12.5130836,20,28.0,92.0,0.4006469249725342,47.0,0.4203,0.7623551716875001,0.5129773196049151,0.4006469249725342,0.6111368031799793,M5,j_50702,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09201840368073615,0.23209876543209876,0.5039999999999999,18604032.0,0.698176944253743,0.8775867275824463
461,1,143199.0,143199.7236199143,1755,1547785016,3,601.0005972641369,654.2173892641703,41.89726391,12.47090333,22,30.0,94.0,0.4146139621734619,207.0,0.69323,0.75879613575,0.7236199142904668,0.4146139621734619,0.7738925084203482,M5,j_75972,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09221844368873774,0.1506172839506173,0.524,14376960.0,0.7463839312312289,0.8186216105391367
462,3,143533.0,143533.12,106,92171730,0,600.3918969891505,659.8311901318466,41.89714356,12.47295309,30,36.0,60.0,0.2977981567382812,3.0,0.255745,0.0454612190625,0.12,0.2977981567382812,0.09217173084068296,M13,j_163432,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09241848369673934,0.07160493827160494,0.44400000000000006,868352.0,0.1704356982418409,0.1765209241245683
463,4,143938.0,143939.5455352615,2893,3562351308,3,594.112345676786,670.5912307458296,41.89590199,12.47688189,18,35.0,86.0,0.9312119483947754,14.0,0.7302000000000001,1.5351490653750002,1.5455352615195037,0.9312119483947754,1.7811756542921067,J12_7_9_11,j_9778,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09261852370474095,0.20493827160493827,0.5285,23699456.0,0.9165791010444703,0.9329653117952851
464,1,143938.0,143938.76435723138,1031,1142587028,0,410.89740679016586,674.6101694543871,41.8596774,12.47834932,15,30.0,88.0,0.4257950782775879,3.0,0.5917100000000001,0.511386521625,0.7643572313726881,0.4257950782775879,0.5712935144758224,M1,j_9778,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09281856371274255,0.14074074074074075,0.503,8445952.0,0.6844122768513229,0.696931167262462
465,4,143938.0,143938.68510545927,1755,1473725358,3,573.9742544763358,705.4053903545592,41.89192036,12.48959354,14,33.0,89.0,0.4123938083648681,9.0,0.6294350000000001,0.7379668569375,0.6851054592638294,0.4123938083648681,0.7368626793250441,M10,j_9778,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09301860372074415,0.16296296296296298,0.5259999999999999,14376960.0,0.7363731895971791,0.8186216105391367
466,1,144004.0,144004.3700291663,646,641714436,1,101.61075304733708,569.6670452850329,41.79852637,12.44003157,25,28.0,89.0,0.3050220012664795,12.0,0.301915,0.299552905125,0.3700291662999825,0.3050220012664795,0.32085721846222875,R2_1,j_115114,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09321864372874575,0.11851851851851852,0.49349999999999994,5292032.0,0.5666252722697378,0.5899858570091443
467,4,144139.0,144139.12647582995,106,85391176,0,538.2709360524925,653.5038874873508,41.88486123,12.47064281,29,27.0,92.0,0.2758908271789551,3.0,0.255745,0.04355418825,0.12647582994572545,0.2758908271789551,0.08539117683827877,M1,j_160315,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09341868373674735,0.19753086419753085,0.4975,868352.0,0.15483493628970493,0.1765209241245683
468,4,144496.0,144496.12,106,40000000,0,616.2568970857975,631.9561721701428,41.90028033,12.46277512,22,27.0,86.0,0.1168529987335205,1.0,0.2314,0.03078792,0.12,0.1168529987335205,0.03517158408880233,M10,j_37302,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09361872374474894,0.16790123456790124,0.4765,868352.0,0.0,0.1765209241245683
469,3,144555.0,144555.12,106,40000000,0,660.5585937025775,755.5737784536637,41.9090395,12.50791146,23,29.0,85.0,0.115751028060913,1.0,0.2314,0.03078792,0.12,0.115751028060913,0.0348399019360542,M1,j_2277,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09381876375275056,0.0962962962962963,0.48599999999999993,868352.0,0.0,0.1765209241245683
470,4,144734.0,144734.75468035563,1031,1122610334,0,603.8765353644781,650.085750578195,41.89783253,12.46939475,22,28.0,95.0,0.4107100963592529,6.0,0.61667,0.5057680764374999,0.7546803556192875,0.4107100963592529,0.5613051673913001,M1,j_88077,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09401880376075215,0.1925925925925926,0.5145000000000001,8445952.0,0.6808110500368352,0.696931167262462
471,2,144784.0,144785.21797726772,2662,3479546511,3,729.4800036775646,698.647773725834,41.92266639,12.48712614,11,31.0,92.0,0.9168131351470948,18.0,0.718105,1.4692822962187502,1.2179772677259642,0.9168131351470948,1.7397732556656005,J5_3_4,j_172749,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09421884376875375,0.2419753086419753,0.5235,21807104.0,0.9117772637321296,0.9139281341455565
472,1,144824.0,144824.35066051153,646,665409767,2,101.61075304733708,569.6670452850329,41.79852637,12.44003157,6,28.0,89.0,0.3059580326080322,53.0,0.33742,0.30621721696875004,0.350660511517482,0.3059580326080322,0.3327048838186264,M1,j_95285,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09441888377675535,0.11851851851851852,0.49349999999999994,5292032.0,0.5740283983920921,0.5899858570091443
473,3,145085.0,145085.33012592696,355,801995360,2,603.4444517375789,649.8646778642981,41.8977471,12.46931403,19,32.0,84.0,0.3173680305480957,3.0,0.51351,0.29099479500000003,0.3301259269599646,0.3173680305480957,0.40099768027782445,MergeTask,j_101219,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09461892378475695,0.10123456790123457,0.502,2908160.0,0.6121468680952746,0.45302702948428425
474,4,145239.0,145239.78313669216,1755,1539945265,3,636.3404151581564,689.8642141009229,41.90425117,12.48391901,17,33.0,90.0,0.4140820503234863,130.0,0.687575,0.75659120578125,0.7831366921722694,0.4140820503234863,0.7699726325124501,M16,j_89848,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09481896379275855,0.20246913580246914,0.5295,14376960.0,0.7453471539034595,0.8186216105391367
475,4,145239.0,145239.77127959058,1755,1541551392,3,670.7617961353425,668.002527327804,41.91105684,12.47593668,3,31.0,89.0,0.4149742126464844,116.0,0.685925,0.757042929,0.7712795905932358,0.4149742126464844,0.7707756961584091,M19,j_89848,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09501900380076016,0.17037037037037037,0.513,14376960.0,0.7455599873448073,0.8186216105391367
476,4,145342.0,145342.12,106,40000000,0,616.2568970857975,631.9561721701428,41.90028033,12.46277512,17,25.0,84.0,0.1141021251678466,5.0,0.27454,0.03078792,0.12,0.1141021251678466,0.03606642664217946,R3_2,j_56737,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09521904380876176,0.16790123456790124,0.45649999999999996,868352.0,0.0,0.1765209241245683
477,1,145363.0,145363.61022321842,1755,1574668870,3,410.89740679016586,674.6101694543871,41.8596774,12.47834932,6,36.0,85.0,0.4298512935638428,36.0,0.6653150000000001,0.7663572196875,0.6102232184123414,0.4298512935638428,0.7873344352856279,M3,j_81474,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09541908381676335,0.14074074074074075,0.5315,14376960.0,0.749899761271989,0.8186216105391367
478,4,145587.0,145587.70993391296,1755,1466067231,3,725.765035343574,708.6819059798264,41.92193188,12.49078989,9,36.0,85.0,0.4085018634796142,11.0,0.6355550000000001,0.73581300871875,0.7099339129732383,0.4085018634796142,0.733033615784347,M1,j_54324,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09561912382476495,0.18271604938271604,0.5315,14376960.0,0.7353094667144627,0.8186216105391367
479,2,145818.0,145818.63339747174,1755,1517153366,3,945.1827960953319,614.5144607445288,41.96531436,12.45640665,7,31.0,88.0,0.4198410511016845,16.0,0.645455,0.7501809841875,0.6333974717412725,0.4198410511016845,0.7585766831502317,M3,j_95493,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09581916383276655,0.2740740740740741,0.5095000000000001,14376960.0,0.7423027606297041,0.8186216105391367
480,5,145873.0,145874.65028385326,2977,3689567414,3,703.6492119575178,770.2591743441711,41.91755922,12.51327352,20,32.0,95.0,0.9503989219665528,26.0,0.7528500000000001,1.5864114751875,1.6502838532546644,0.9503989219665528,1.8447837074697022,task_LTQ5MDEyNTc1Njg3ODAwNTM4MDE=,j_19393,3,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09601920384076815,0.2938271604938272,0.5405,24387584.0,0.9237430976504143,0.9395131050450684
481,2,145887.0,145887.74847778355,1031,1122814962,0,702.9182152749523,769.7390290292118,41.91741469,12.5130836,15,33.0,85.0,0.4107849597930908,6.0,0.61667,0.5058256280625,0.7484777835556089,0.4107849597930908,0.5614074810004235,M4,j_68575,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09621924384876976,0.23209876543209876,0.512,8445952.0,0.6808482624724033,0.696931167262462
482,4,145898.0,145898.71090224537,1031,1111434505,0,729.4800036775646,698.647773725834,41.92266639,12.48712614,15,34.0,85.0,0.4084639549255371,5.0,0.6105050000000001,0.50262487453125,0.7109022453524287,0.4084639549255371,0.5557172529959679,M3,j_175027,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09641928385677136,0.18518518518518517,0.5185,8445952.0,0.6787683098577133,0.696931167262462
483,4,145905.0,145905.55778722712,1031,1106066187,2,636.3404151581564,689.8642141009229,41.90425117,12.48391901,30,35.0,88.0,0.4064910411834717,5.0,0.6105050000000001,0.5011150350937499,0.5577872271196261,0.4064910411834717,0.5530330939853192,M2,j_59116,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09661932386477295,0.20246913580246914,0.5355,8445952.0,0.6777797636731665,0.696931167262462
484,2,145935.0,145935.8776796222,2662,1578502239,3,616.834542772613,660.1191159793688,41.90039454,12.47305822,21,31.0,95.0,0.4289379119873047,4.0,0.67201,0.93461359471875,0.8776796221947046,0.4289379119873047,0.7892511197805405,R8_7,j_37109,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09681936387277455,0.25679012345679014,0.534,21807104.0,0.7503961877616345,0.9139281341455565
485,2,145943.0,145944.49014542278,2662,3397792629,3,616.9239638017912,659.5128914350016,41.90041222,12.47283687,15,31.0,95.0,0.923306941986084,4.0,0.67201,1.4462890169062501,1.4901454227708666,0.923306941986084,1.6988963145911693,R2_1,j_37109,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09701940388077615,0.254320987654321,0.534,21807104.0,0.9069229253444374,0.9139281341455565
486,2,146110.0,146110.7957031451,2662,1648305341,3,702.9182152749523,769.7390290292118,41.91741469,12.5130836,9,32.0,97.0,0.4479060173034668,4.0,0.67201,0.95424571715625,0.7957031450986329,0.4479060173034668,0.8241526706635952,R2_1,j_54479,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09721944388877776,0.23209876543209876,0.5475,21807104.0,0.7592308725166252,0.9139281341455565
487,2,146172.0,146172.7424610591,2271,1281280830,3,729.4800036775646,698.647773725834,41.92266639,12.48712614,7,26.0,92.0,0.408290147781372,786.0,0.455265,0.7789509534375001,0.7424610590998818,0.408290147781372,0.6406404154434799,M3_2,j_39999,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09741948389677936,0.2419753086419753,0.49099999999999994,18604032.0,0.707803041154321,0.8775867275824463
488,3,146202.0,146202.36342110118,646,664660874,2,603.4444517375789,649.8646778642981,41.8977471,12.46931403,11,30.0,78.0,0.3060569763183594,49.0,0.335845,0.30600659081250003,0.36342110119217835,0.3060569763183594,0.3323304374504089,J22_11_21,j_101763,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09761952390478096,0.10123456790123457,0.46799999999999997,5292032.0,0.5737984836836909,0.5899858570091443
489,2,146478.0,146478.8458617921,1329,1122513853,0,543.3958534987758,652.7260248485882,41.88587451,12.47035879,13,33.0,84.0,0.4138193130493164,1.0,0.606285,0.56066830115625,0.8458617921128888,0.4138193130493164,0.5612569269990921,R4_3,j_8154,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09781956391278256,0.24938271604938272,0.5085,10887168.0,0.6807935022207634,0.7550146508091643
490,2,146512.0,146512.79824020807,2271,1587235698,3,538.2709360524925,653.5038874873508,41.88486123,12.47064281,29,29.0,95.0,0.432384729385376,9.0,0.668355,0.8650007600624999,0.7982402080564934,0.432384729385376,0.7936178491458297,R2_1,j_130921,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09801960392078415,0.2641975308641975,0.521,18604032.0,0.7515226952235292,0.8775867275824463
491,1,146603.0,146603.45265742898,646,1034000786,2,562.5744894257008,743.0059096965053,41.88966644,12.50332257,7,23.0,94.0,0.3935377597808838,5.0,0.563725,0.40988344106249996,0.4526574289811437,0.3935377597808838,0.5170003934681415,M8_2,j_128305,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09821964392878575,0.145679012345679,0.47850000000000004,5292032.0,0.6640239803180243,0.5899858570091443
492,1,146647.0,146647.12,106,40000000,0,657.541291475239,592.4062034011375,41.90844293,12.44833429,22,21.0,94.0,0.1119360923767089,1.0,0.2314,0.03078792,0.12,0.1119360923767089,0.03369164444446561,M1,j_40679,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.09841968393678736,0.12345679012345678,0.46549999999999997,868352.0,0.0,0.1765209241245683
